# BUSCO version is: 5.6.1 
# The lineage dataset is: saccharomycetes_odb10 (Creation date: 2024-01-08, number of genomes: 76, number of BUSCOs: 2137)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
18047at4891	Complete	contig_19	702189	703373	+	551.7	315	https://v10-1.orthodb.org/?query=18047at4891	Diphosphomevalonate decarboxylase
18087at4891	Complete	contig_20	602705	601719	-	398.5	255	https://v10-1.orthodb.org/?query=18087at4891	Arginase
18097at4891	Complete	contig_14	268667	267549	-	326.6	265	https://v10-1.orthodb.org/?query=18097at4891	tRNA N6-adenosine threonylcarbamoyltransferase, mitochondrial
18113at4891	Complete	contig_25	496707	495325	-	307.9	279	https://v10-1.orthodb.org/?query=18113at4891	Low temperature viability protein Ltv1
18118at4891	Complete	contig_2	480319	481932	+	150.2	204	https://v10-1.orthodb.org/?query=18118at4891	ATP25 mRNA stabilisation domain
18135at4891	Complete	contig_3	308529	309620	+	440.2	288	https://v10-1.orthodb.org/?query=18135at4891	RNA 3'-terminal phosphate cyclase
18141at4891	Complete	contig_3	832864	834099	+	435.9	308	https://v10-1.orthodb.org/?query=18141at4891	tRNA dimethylallyltransferase
18221at4891	Complete	contig_5	158874	157633	-	442.6	300	https://v10-1.orthodb.org/?query=18221at4891	Endoplasmic reticulum vesicle transporter, C-terminal
18264at4891	Complete	contig_19	86572	87573	+	468.6	276	https://v10-1.orthodb.org/?query=18264at4891	DNA polymerase III, clamp loader complex, gamma/delta/delta subunit, C-terminal
18324at4891	Complete	contig_2	839586	838033	-	339.9	291	https://v10-1.orthodb.org/?query=18324at4891	Asparagine synthase
18356at4891	Complete	contig_2	491384	492658	+	251.4	198	https://v10-1.orthodb.org/?query=18356at4891	Chromatin-remodelling complex, RSC SWI/SNF subunit Rsc7/Swp82
18378at4891	Complete	contig_3	448077	448991	+	486.4	235	https://v10-1.orthodb.org/?query=18378at4891	Cytochrome c-like domain
18389at4891	Complete	contig_6	262494	261409	-	245.3	241	https://v10-1.orthodb.org/?query=18389at4891	Histidine kinase/HSP90-like ATPase
18405at4891	Complete	contig_5	56759	55848	-	421.0	256	https://v10-1.orthodb.org/?query=18405at4891	SAICAR synthetase/ADE2, N-terminal
18416at4891	Complete	contig_14	715316	714201	-	363.4	258	https://v10-1.orthodb.org/?query=18416at4891	WD40-repeat-containing domain
18437at4891	Complete	contig_13	975475	977019	+	300.3	301	https://v10-1.orthodb.org/?query=18437at4891	Dol-P-Glc
18446at4891	Complete	contig_13	952487	950685	-	360.6	358	https://v10-1.orthodb.org/?query=18446at4891	N-acetylglucosaminyl transferase component
18482at4891	Complete	contig_14	512974	511541	-	283.4	268	https://v10-1.orthodb.org/?query=18482at4891	3-hydroxyisobutyryl-CoA hydrolase, mitochondrial
18487at4891	Complete	contig_22	483138	484877	+	363.1	291	https://v10-1.orthodb.org/?query=18487at4891	Zinc finger, RING-type
18510at4891	Complete	contig_22	463947	462952	-	389.3	239	https://v10-1.orthodb.org/?query=18510at4891	Mitochondrial carrier protein
18523at4891	Complete	contig_14	1296001	1297167	+	347.8	306	https://v10-1.orthodb.org/?query=18523at4891	Proteasome component (PCI) domain
18553at4891	Complete	contig_13	440033	439017	-	608.5	316	https://v10-1.orthodb.org/?query=18553at4891	Delta-aminolevulinic acid dehydratase
18573at4891	Complete	contig_19	678780	677509	-	333.6	250	https://v10-1.orthodb.org/?query=18573at4891	CobW/HypB/UreG, nucleotide-binding domain
18616at4891	Complete	contig_20	723913	722600	-	591.9	360	https://v10-1.orthodb.org/?query=18616at4891	Glycosyl transferase, family 1
18663at4891	Complete	contig_22	334216	335676	+	699.2	361	https://v10-1.orthodb.org/?query=18663at4891	Helicase, C-terminal
18694at4891	Complete	contig_16	197546	196473	-	427.8	259	https://v10-1.orthodb.org/?query=18694at4891	C-5 sterol desaturase
18728at4891	Complete	contig_5	157281	154792	-	562.2	485	https://v10-1.orthodb.org/?query=18728at4891	Dbl homology (DH) domain
18733at4891	Complete	contig_2	517575	516682	-	458.8	232	https://v10-1.orthodb.org/?query=18733at4891	CRAL-TRIO lipid binding domain
18783at4891	Complete	contig_2	779399	780430	+	304.5	251	https://v10-1.orthodb.org/?query=18783at4891	Endoplasmic reticulum vesicle transporter, C-terminal
18789at4891	Complete	contig_13	46037	44880	-	296.6	261	https://v10-1.orthodb.org/?query=18789at4891	RAI1-like
18790at4891	Complete	contig_19	182934	181705	-	430.4	325	https://v10-1.orthodb.org/?query=18790at4891	RNA polymerase I associated factor, A49-like
18793at4891	Complete	contig_7	570443	569301	-	512.6	298	https://v10-1.orthodb.org/?query=18793at4891	GPN-loop GTPase
18805at4891	Complete	contig_14	994699	995607	+	347.9	229	https://v10-1.orthodb.org/?query=18805at4891	Exoribonuclease, phosphorolytic domain 1
18806at4891	Complete	contig_7	255211	256215	+	403.3	244	https://v10-1.orthodb.org/?query=18806at4891	Aspartate/ornithine carbamoyltransferase
18807at4891	Complete	contig_2	342041	343132	+	442.4	258	https://v10-1.orthodb.org/?query=18807at4891	Mitochondrial carrier protein
18808at4891	Complete	contig_7	33081	32113	-	358.5	209	https://v10-1.orthodb.org/?query=18808at4891	DNA/RNA non-specific endonuclease
18812at4891	Complete	contig_25	69317	70285	+	352.0	229	https://v10-1.orthodb.org/?query=18812at4891	Peptidase M48
18822at4891	Complete	contig_20	641448	642767	+	486.1	275	https://v10-1.orthodb.org/?query=18822at4891	Zn(2)-C6 fungal-type DNA-binding domain
18829at4891	Complete	contig_19	298670	299839	+	385.7	293	https://v10-1.orthodb.org/?query=18829at4891	NAD(P)-binding domain superfamily
18882at4891	Complete	contig_19	670869	672407	+	196.7	254	https://v10-1.orthodb.org/?query=18882at4891	SWIB/MDM2 domain
18887at4891	Complete	contig_27	60268	61920	+	606.7	333	https://v10-1.orthodb.org/?query=18887at4891	Dual specificity phosphatase, catalytic domain
18893at4891	Complete	contig_20	785071	786153	+	341.7	223	https://v10-1.orthodb.org/?query=18893at4891	Protein kinase domain
18899at4891	Complete	contig_20	903534	902581	-	518.7	262	https://v10-1.orthodb.org/?query=18899at4891	rRNA adenine N(6)-methyltransferase
18913at4891	Complete	contig_5	89405	88224	-	582.4	325	https://v10-1.orthodb.org/?query=18913at4891	Pyridoxal phosphate-dependent transferase
18919at4891	Complete	contig_19	110780	109452	-	488.9	302	https://v10-1.orthodb.org/?query=18919at4891	Ergosterol biosynthesis ERG4/ERG24
18949at4891	Complete	contig_2	462535	464394	+	227.3	323	https://v10-1.orthodb.org/?query=18949at4891	Ku80
18954at4891	Duplicated	contig_6	336373	337377	+	329.0	214	https://v10-1.orthodb.org/?query=18954at4891	Mitochondrial carrier protein
18954at4891	Duplicated	contig_17	145329	146219	+	280.3	212	https://v10-1.orthodb.org/?query=18954at4891	Mitochondrial carrier protein
18990at4891	Complete	contig_16	103239	104369	+	211.0	188	https://v10-1.orthodb.org/?query=18990at4891	tRNA-splicing endonuclease subunit Sen2
18994at4891	Duplicated	contig_14	465751	466836	+	597.0	307	https://v10-1.orthodb.org/?query=18994at4891	Ribosomal protein L4/L1e
18994at4891	Duplicated	contig_4	518086	517001	-	597.0	307	https://v10-1.orthodb.org/?query=18994at4891	Ribosomal protein L4/L1e
18995at4891	Complete	contig_25	449048	450130	+	400.8	245	https://v10-1.orthodb.org/?query=18995at4891	Xylose isomerase-like superfamily
19016at4891	Complete	contig_19	401373	402854	+	260.3	292	https://v10-1.orthodb.org/?query=19016at4891	Cytoplasmic tRNA 2-thiolation protein 2
19057at4891	Complete	contig_14	442029	443171	+	613.4	323	https://v10-1.orthodb.org/?query=19057at4891	Domain of unknown function DUF155
19161at4891	Complete	contig_14	1241427	1243349	+	416.0	445	https://v10-1.orthodb.org/?query=19161at4891	WD40/YVTN repeat-like-containing domain superfamily
19196at4891	Duplicated	contig_14	1061533	1062891	+	348.2	264	https://v10-1.orthodb.org/?query=19196at4891	Brix domain
19196at4891	Duplicated	contig_22	333876	332518	-	343.2	263	https://v10-1.orthodb.org/?query=19196at4891	Brix domain
19222at4891	Complete	contig_22	174505	175440	+	304.1	205	https://v10-1.orthodb.org/?query=19222at4891	Deoxycytidylate deaminase domain
19226at4891	Complete	contig_16	267758	266805	-	409.5	249	https://v10-1.orthodb.org/?query=19226at4891	S-methyl-5'-thioadenosine phosphorylase
19235at4891	Complete	contig_26	331557	332492	+	548.9	265	https://v10-1.orthodb.org/?query=19235at4891	K Homology domain
19254at4891	Complete	contig_13	411694	413172	+	449.8	328	https://v10-1.orthodb.org/?query=19254at4891	Histidine kinase/HSP90-like ATPase
19258at4891	Complete	contig_25	450756	452138	+	270.4	225	https://v10-1.orthodb.org/?query=19258at4891	Protein kinase domain
19259at4891	Complete	contig_3	809135	810868	+	321.6	282	https://v10-1.orthodb.org/?query=19259at4891	Nucleotide-diphospho-sugar transferases
19264at4891	Complete	contig_25	592431	590848	-	465.4	333	https://v10-1.orthodb.org/?query=19264at4891	2-(3-amino-3-carboxypropyl)histidine synthase subunit 2
19275at4891	Complete	contig_7	608093	609052	+	470.9	260	https://v10-1.orthodb.org/?query=19275at4891	Mitochondrial carrier protein
19306at4891	Complete	contig_22	478527	480356	+	367.0	249	https://v10-1.orthodb.org/?query=19306at4891	Formate/nitrite transporter
19362at4891	Complete	contig_13	372535	374901	+	363.1	386	https://v10-1.orthodb.org/?query=19362at4891	Protein kinase domain
19373at4891	Complete	contig_2	413192	414139	+	290.5	212	https://v10-1.orthodb.org/?query=19373at4891	Histone acetyltransferase
19393at4891	Complete	contig_7	120671	118749	-	373.1	320	https://v10-1.orthodb.org/?query=19393at4891	Peptidase S1, PA clan
19416at4891	Complete	contig_7	695455	696480	+	284.9	212	https://v10-1.orthodb.org/?query=19416at4891	NUDIX hydrolase domain
19456at4891	Complete	contig_13	515963	514917	-	497.2	296	https://v10-1.orthodb.org/?query=19456at4891	Sterol-4-alpha-carboxylate 3-dehydrogenase, decarboxylating
19532at4891	Complete	contig_13	763358	761835	-	597.6	393	https://v10-1.orthodb.org/?query=19532at4891	Serine/threonine-protein phosphatase
19545at4891	Complete	contig_2	699467	698052	-	424.6	293	https://v10-1.orthodb.org/?query=19545at4891	Alpha/Beta hydrolase fold
19641at4891	Complete	contig_4	163895	163077	-	134.4	143	https://v10-1.orthodb.org/?query=19641at4891	Siroheme biosynthesis protein Met8
19663at4891	Complete	contig_14	728796	727408	-	653.4	334	https://v10-1.orthodb.org/?query=19663at4891	2-oxoacid dehydrogenase acyltransferase, catalytic domain
19696at4891	Complete	contig_19	668675	669877	+	301.4	303	https://v10-1.orthodb.org/?query=19696at4891	Protein of unknown function DUF1682
19731at4891	Complete	contig_12	498730	499842	+	381.2	285	https://v10-1.orthodb.org/?query=19731at4891	Cyclophilin-type peptidyl-prolyl cis-trans isomerase
19756at4891	Complete	contig_6	105885	108995	+	503.4	607	https://v10-1.orthodb.org/?query=19756at4891	MMS19, C-terminal
19758at4891	Complete	contig_4	554323	555180	+	457.0	236	https://v10-1.orthodb.org/?query=19758at4891	Inorganic pyrophosphatase
19774at4891	Complete	contig_14	1103627	1104718	+	495.8	249	https://v10-1.orthodb.org/?query=19774at4891	GPI-anchor transamidase
19777at4891	Complete	contig_6	47266	48273	+	294.1	214	https://v10-1.orthodb.org/?query=19777at4891	Serine/threonine-protein phosphatase 2A activator
19827at4891	Complete	contig_3	504987	504220	-	360.5	216	https://v10-1.orthodb.org/?query=19827at4891	Ribose-5-phosphate isomerase
19842at4891	Complete	contig_20	398789	400534	+	250.3	383	https://v10-1.orthodb.org/?query=19842at4891	Transcription factor IIIC, putative zinc-finger
19854at4891	Complete	contig_3	876152	877420	+	275.5	252	https://v10-1.orthodb.org/?query=19854at4891	RGS domain
19858at4891	Complete	contig_20	78598	79908	+	206.7	214	https://v10-1.orthodb.org/?query=19858at4891	RNA recognition motif domain
19942at4891	Complete	contig_13	1012297	1010513	-	533.1	327	https://v10-1.orthodb.org/?query=19942at4891	Transcription factor TFIIB
19965at4891	Complete	contig_14	592571	593746	+	471.3	271	https://v10-1.orthodb.org/?query=19965at4891	Ribosomal RNA processing protein 8
19967at4891	Complete	contig_22	50377	48995	-	400.3	271	https://v10-1.orthodb.org/?query=19967at4891	Winged helix-like DNA-binding domain superfamily
19999at4891	Complete	contig_4	375414	376283	+	203.3	188	https://v10-1.orthodb.org/?query=19999at4891	Nucleotide exchange factor Fes1
20072at4891	Complete	contig_3	53704	55143	+	386.5	357	https://v10-1.orthodb.org/?query=20072at4891	RNA-binding domain superfamily
20074at4891	Complete	contig_14	941774	940518	-	243.2	268	https://v10-1.orthodb.org/?query=20074at4891	Rmd5
20087at4891	Complete	contig_6	299191	300144	+	387.0	221	https://v10-1.orthodb.org/?query=20087at4891	DNA-directed RNA polymerase, insert domain
20141at4891	Complete	contig_13	311508	312473	+	422.9	254	https://v10-1.orthodb.org/?query=20141at4891	CBS domain
20145at4891	Complete	contig_13	718717	719562	+	308.9	210	https://v10-1.orthodb.org/?query=20145at4891	Peptidase S54, rhomboid domain
20158at4891	Complete	contig_3	323553	322420	-	340.7	261	https://v10-1.orthodb.org/?query=20158at4891	Palmitoyltransferase
20167at4891	Complete	contig_14	827921	826491	-	222.4	279	https://v10-1.orthodb.org/?query=20167at4891	SET domain
20170at4891	Complete	contig_14	1329846	1331150	+	608.1	349	https://v10-1.orthodb.org/?query=20170at4891	Transcriptional adapter 2
20173at4891	Complete	contig_7	258864	256411	-	574.3	504	https://v10-1.orthodb.org/?query=20173at4891	tRNA ligase
20191at4891	Complete	contig_14	433831	434649	+	290.6	200	https://v10-1.orthodb.org/?query=20191at4891	PPM-type phosphatase domain
20197at4891	Complete	contig_20	795176	794241	-	422.8	241	https://v10-1.orthodb.org/?query=20197at4891	Ubiquinol-cytochrome c chaperone, CBP3
20201at4891	Complete	contig_14	977445	976480	-	284.8	228	https://v10-1.orthodb.org/?query=20201at4891	WD40-repeat-containing domain
20202at4891	Complete	contig_7	621903	622904	+	399.8	272	https://v10-1.orthodb.org/?query=20202at4891	Adenosine kinase
20206at4891	Complete	contig_22	313572	314705	+	226.3	199	https://v10-1.orthodb.org/?query=20206at4891	Protein phosphatase methylesterase 1
20242at4891	Complete	contig_2	268016	266862	-	505.7	307	https://v10-1.orthodb.org/?query=20242at4891	Tom40
20260at4891	Complete	contig_3	181401	180529	-	415.9	236	https://v10-1.orthodb.org/?query=20260at4891	Brix domain
20285at4891	Complete	contig_14	280568	279288	-	505.9	334	https://v10-1.orthodb.org/?query=20285at4891	Winged helix DNA-binding domain superfamily
20323at4891	Complete	contig_7	572324	573481	+	309.1	233	https://v10-1.orthodb.org/?query=20323at4891	Glycosyltransferase, DXD sugar-binding motif
20333at4891	Complete	contig_2	100174	101655	+	303.5	273	https://v10-1.orthodb.org/?query=20333at4891	tRNA A64-2'-O-ribosylphosphate transferase
20367at4891	Complete	contig_14	1158700	1159839	+	349.3	252	https://v10-1.orthodb.org/?query=20367at4891	Glycosyl transferase, family 3
20375at4891	Complete	contig_4	520630	521838	+	492.4	310	https://v10-1.orthodb.org/?query=20375at4891	Phosphatidate cytidylyltransferase
20382at4891	Complete	contig_16	376939	375143	-	240.8	299	https://v10-1.orthodb.org/?query=20382at4891	Polyribonucleotide 5'-hydroxyl-kinase Clp1, P-loop domain
20394at4891	Complete	contig_25	183832	184746	+	404.8	246	https://v10-1.orthodb.org/?query=20394at4891	Initiation factor 2B-related
20461at4891	Complete	contig_7	248955	247486	-	373.4	301	https://v10-1.orthodb.org/?query=20461at4891	GPI-anchored wall transfer protein
20464at4891	Complete	contig_14	270461	269031	-	511.0	346	https://v10-1.orthodb.org/?query=20464at4891	Nucleotide-diphospho-sugar transferases
20532at4891	Complete	contig_26	243812	244738	+	451.7	242	https://v10-1.orthodb.org/?query=20532at4891	Acetolactate synthase, small subunit
20539at4891	Complete	contig_12	352744	353841	+	436.9	284	https://v10-1.orthodb.org/?query=20539at4891	Initiation factor 2B-related
20594at4891	Complete	contig_20	377626	378606	+	337.7	242	https://v10-1.orthodb.org/?query=20594at4891	Electron transfer flavoprotein, alpha subunit, C-terminal
20595at4891	Complete	contig_2	34180	33140	-	352.3	261	https://v10-1.orthodb.org/?query=20595at4891	Oxidoreductase, N-terminal
20606at4891	Complete	contig_19	507389	506163	-	515.8	315	https://v10-1.orthodb.org/?query=20606at4891	Heat shock protein DnaJ, cysteine-rich domain
20608at4891	Complete	contig_3	228314	227133	-	292.5	239	https://v10-1.orthodb.org/?query=20608at4891	S-adenosylmethionine decarboxylase
20734at4891	Complete	contig_12	120091	121248	+	329.0	245	https://v10-1.orthodb.org/?query=20734at4891	Cell division control protein 73, C-terminal
20735at4891	Complete	contig_22	356351	355296	-	166.0	210	https://v10-1.orthodb.org/?query=20735at4891	Ribosomal protein L1, 3-layer alpha/beta-sandwich
20748at4891	Complete	contig_27	20470	21267	+	300.9	196	https://v10-1.orthodb.org/?query=20748at4891	Proteasome subunit beta
20755at4891	Complete	contig_3	133626	132790	-	316.9	225	https://v10-1.orthodb.org/?query=20755at4891	Ubiquinone biosynthesis O-methyltransferase
20766at4891	Complete	contig_13	532672	533796	+	511.5	288	https://v10-1.orthodb.org/?query=20766at4891	Tryptophan synthase beta subunit-like PLP-dependent enzyme
20778at4891	Complete	contig_25	344027	345340	+	336.7	257	https://v10-1.orthodb.org/?query=20778at4891	Zinc finger, CCHC-type
20859at4891	Complete	contig_22	281708	280833	-	425.2	252	https://v10-1.orthodb.org/?query=20859at4891	Brix domain
20893at4891	Complete	contig_16	270196	268697	-	290.7	267	https://v10-1.orthodb.org/?query=20893at4891	Histone methyltransferase complex subunit ASH2
20912at4891	Complete	contig_16	53100	55640	+	348.4	486	https://v10-1.orthodb.org/?query=20912at4891	Cullin homology domain
20921at4891	Complete	contig_27	117208	116291	-	442.0	229	https://v10-1.orthodb.org/?query=20921at4891	MPN domain
20960at4891	Complete	contig_2	184546	183623	-	484.8	257	https://v10-1.orthodb.org/?query=20960at4891	Mitochondrial carrier domain superfamily
20998at4891	Complete	contig_7	322301	323437	+	352.3	235	https://v10-1.orthodb.org/?query=20998at4891	Arrestin, C-terminal
21019at4891	Complete	contig_3	716761	715634	-	307.8	269	https://v10-1.orthodb.org/?query=21019at4891	RNA 2-O ribose methyltransferase, substrate binding
21022at4891	Complete	contig_19	319141	318365	-	249.6	177	https://v10-1.orthodb.org/?query=21022at4891	Fumarylacetoacetase-like, C-terminal
21024at4891	Complete	contig_20	719506	718643	-	252.3	215	https://v10-1.orthodb.org/?query=21024at4891	Ribosomal protein L24
21089at4891	Complete	contig_20	160580	156990	-	458.1	554	https://v10-1.orthodb.org/?query=21089at4891	Peptidase M16, middle/third domain
21145at4891	Complete	contig_4	270309	269185	-	361.1	280	https://v10-1.orthodb.org/?query=21145at4891	Tetratricopeptide repeat
21150at4891	Duplicated	contig_22	466780	465476	-	492.3	297	https://v10-1.orthodb.org/?query=21150at4891	Oxysterol-binding protein
21150at4891	Duplicated	contig_25	228092	226797	-	478.4	297	https://v10-1.orthodb.org/?query=21150at4891	Oxysterol-binding protein
21155at4891	Complete	contig_3	247324	245948	-	300.5	258	https://v10-1.orthodb.org/?query=21155at4891	RNA-binding domain superfamily
21160at4891	Complete	contig_19	603226	604554	+	338.5	236	https://v10-1.orthodb.org/?query=21160at4891	RNA recognition motif domain
21169at4891	Complete	contig_14	288652	287294	-	266.2	261	https://v10-1.orthodb.org/?query=21169at4891	UBX domain
21182at4891	Complete	contig_3	827193	826213	-	488.9	279	https://v10-1.orthodb.org/?query=21182at4891	Probable mitochondrial transport protein
21192at4891	Complete	contig_13	1035303	1034251	-	326.9	232	https://v10-1.orthodb.org/?query=21192at4891	Mitochondrial carrier domain superfamily
21227at4891	Complete	contig_2	868639	869454	+	394.1	224	https://v10-1.orthodb.org/?query=21227at4891	2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
21248at4891	Complete	contig_14	387809	386586	-	368.0	283	https://v10-1.orthodb.org/?query=21248at4891	tRNA-specific 2-thiouridylase
21253at4891	Complete	contig_17	280171	278852	-	431.0	308	https://v10-1.orthodb.org/?query=21253at4891	3-oxoacyl-
21260at4891	Complete	contig_6	185692	187149	+	348.6	295	https://v10-1.orthodb.org/?query=21260at4891	Protein Ice2
21277at4891	Complete	contig_14	821631	819979	-	346.6	310	https://v10-1.orthodb.org/?query=21277at4891	Helicase, C-terminal
21297at4891	Complete	contig_3	380300	381307	+	204.9	236	https://v10-1.orthodb.org/?query=21297at4891	WD40 repeat
21312at4891	Complete	contig_14	1224139	1225584	+	578.2	331	https://v10-1.orthodb.org/?query=21312at4891	SH3 domain
21346at4891	Complete	contig_20	271500	270505	-	282.5	213	https://v10-1.orthodb.org/?query=21346at4891	TFIIH subunit Tfb4/GTF2H3
21370at4891	Complete	contig_13	296189	294258	-	218.0	255	https://v10-1.orthodb.org/?query=21370at4891	Vacuolar fusion protein Mon1
21396at4891	Complete	contig_20	232495	231491	-	483.6	295	https://v10-1.orthodb.org/?query=21396at4891	Transcription factor TFIIB
21428at4891	Complete	contig_14	1417189	1415225	-	863.0	553	https://v10-1.orthodb.org/?query=21428at4891	Pumilio homology domain
21431at4891	Complete	contig_7	96248	94188	-	587.9	446	https://v10-1.orthodb.org/?query=21431at4891	Histone-lysine N-methyltransferase
21450at4891	Complete	contig_4	292075	293079	+	197.3	174	https://v10-1.orthodb.org/?query=21450at4891	S-adenosyl-L-methionine-dependent methyltransferase
21465at4891	Complete	contig_19	485899	486768	+	444.4	252	https://v10-1.orthodb.org/?query=21465at4891	Brix domain
21467at4891	Complete	contig_2	477903	478790	+	344.5	233	https://v10-1.orthodb.org/?query=21467at4891	Glucose-6-phosphate 1-epimerase
21470at4891	Complete	contig_2	555698	556612	+	259.9	212	https://v10-1.orthodb.org/?query=21470at4891	Rab-GTPase-TBC domain
21506at4891	Complete	contig_13	1074795	1076267	+	271.4	344	https://v10-1.orthodb.org/?query=21506at4891	MIF4G-like domain superfamily
21513at4891	Complete	contig_20	121202	122857	+	415.2	328	https://v10-1.orthodb.org/?query=21513at4891	CCAAT-binding factor
21530at4891	Complete	contig_12	569710	570609	+	447.8	246	https://v10-1.orthodb.org/?query=21530at4891	Tetrapyrrole methylase
21543at4891	Complete	contig_20	295286	294255	-	194.2	174	https://v10-1.orthodb.org/?query=21543at4891	TIP41-like protein
21550at4891	Complete	contig_25	111202	112695	+	198.1	196	https://v10-1.orthodb.org/?query=21550at4891	Las1
21579at4891	Complete	contig_7	445643	446653	+	274.8	234	https://v10-1.orthodb.org/?query=21579at4891	MEMO1 family
21583at4891	Complete	contig_16	114151	115173	+	207.8	191	https://v10-1.orthodb.org/?query=21583at4891	F-box-like domain superfamily
21590at4891	Complete	contig_14	1451025	1452116	+	269.7	244	https://v10-1.orthodb.org/?query=21590at4891	GRASP55/65
21604at4891	Complete	contig_2	610270	611751	+	427.9	362	https://v10-1.orthodb.org/?query=21604at4891	tRNA modification GTPase MnmE
21612at4891	Complete	contig_17	183503	185113	+	235.1	279	https://v10-1.orthodb.org/?query=21612at4891	Protoporphyrinogen oxidase
21615at4891	Complete	contig_27	191554	192411	+	243.2	178	https://v10-1.orthodb.org/?query=21615at4891	P-loop containing nucleoside triphosphate hydrolase
21621at4891	Complete	contig_12	495116	494151	-	401.6	240	https://v10-1.orthodb.org/?query=21621at4891	Ccc1 family
21629at4891	Complete	contig_14	125673	124768	-	166.4	133	https://v10-1.orthodb.org/?query=21629at4891	Protein of unknown function DUF2343
21634at4891	Complete	contig_13	326924	328039	+	339.7	258	https://v10-1.orthodb.org/?query=21634at4891	Nucleic acid-binding, OB-fold
21678at4891	Complete	contig_2	269572	270657	+	234.8	175	https://v10-1.orthodb.org/?query=21678at4891	XPA
21707at4891	Complete	contig_14	391440	393020	+	241.0	290	https://v10-1.orthodb.org/?query=21707at4891	Zinc finger C2H2-type
21711at4891	Complete	contig_13	610183	611220	+	216.7	190	https://v10-1.orthodb.org/?query=21711at4891	Phosphatidate cytidylyltransferase, mitochondrial
21732at4891	Complete	contig_14	1472019	1473071	+	337.1	236	https://v10-1.orthodb.org/?query=21732at4891	Type II pantothenate kinase
21752at4891	Complete	contig_3	626904	626122	-	451.0	225	https://v10-1.orthodb.org/?query=21752at4891	Proteasome, subunit alpha/beta
21766at4891	Complete	contig_13	981505	980594	-	493.7	237	https://v10-1.orthodb.org/?query=21766at4891	Band 7 domain
21808at4891	Complete	contig_19	447919	449649	+	349.1	330	https://v10-1.orthodb.org/?query=21808at4891	Actin patch protein 1
21825at4891	Complete	contig_4	648120	649007	+	367.6	216	https://v10-1.orthodb.org/?query=21825at4891	GTP cyclohydrolase II
21866at4891	Complete	contig_19	44535	43681	-	363.9	249	https://v10-1.orthodb.org/?query=21866at4891	ATP11
21910at4891	Complete	contig_12	548306	547551	-	397.7	197	https://v10-1.orthodb.org/?query=21910at4891	Ribosomal biogenesis, methyltransferase, EMG1/NEP1
21922at4891	Complete	contig_14	421262	422242	+	464.4	217	https://v10-1.orthodb.org/?query=21922at4891	Fibrillarin
21940at4891	Complete	contig_3	715238	713823	-	304.9	316	https://v10-1.orthodb.org/?query=21940at4891	Similar to Saccharomyces cerevisiae YOR198C BFR1 Component of mRNP complexes associated with polyribosomes
21962at4891	Complete	contig_13	1086749	1085811	-	404.9	248	https://v10-1.orthodb.org/?query=21962at4891	Glycoside hydrolase family 17
21977at4891	Complete	contig_3	206928	208409	+	410.6	251	https://v10-1.orthodb.org/?query=21977at4891	Ribose-phosphate pyrophosphokinase
21981at4891	Complete	contig_2	447389	446109	-	291.4	267	https://v10-1.orthodb.org/?query=21981at4891	Mur-like, catalytic domain superfamily
21992at4891	Complete	contig_19	258490	257126	-	200.3	210	https://v10-1.orthodb.org/?query=21992at4891	PH-like domain superfamily
21996at4891	Duplicated	contig_14	982959	983783	+	217.8	182	https://v10-1.orthodb.org/?query=21996at4891	Hydroxyacylglutathione hydrolase, C-terminal domain
21996at4891	Duplicated	contig_3	407715	408560	+	216.4	173	https://v10-1.orthodb.org/?query=21996at4891	Hydroxyacylglutathione hydrolase, C-terminal domain
22023at4891	Complete	contig_4	261422	260382	-	438.9	266	https://v10-1.orthodb.org/?query=22023at4891	Very-long-chain 3-oxoacyl-CoA reductase
22040at4891	Complete	contig_19	622708	621608	-	338.4	298	https://v10-1.orthodb.org/?query=22040at4891	Ribosomal protein L27
22073at4891	Complete	contig_22	328555	329625	+	388.6	218	https://v10-1.orthodb.org/?query=22073at4891	K Homology domain, type 1
22093at4891	Complete	contig_2	80206	81579	+	383.1	305	https://v10-1.orthodb.org/?query=22093at4891	Amidase
22104at4891	Duplicated	contig_3	873586	875823	+	525.5	454	https://v10-1.orthodb.org/?query=22104at4891	Chs5p-Arf1p binding
22104at4891	Duplicated	contig_2	192776	190608	-	492.1	451	https://v10-1.orthodb.org/?query=22104at4891	Chs5p-Arf1p binding
22146at4891	Complete	contig_4	502679	501750	-	409.9	248	https://v10-1.orthodb.org/?query=22146at4891	ATP synthase subunit gamma
22190at4891	Complete	contig_25	465241	463361	-	444.5	324	https://v10-1.orthodb.org/?query=22190at4891	RNA polymerase I specific transcription initiation factor RRN3
22221at4891	Complete	contig_4	604945	603791	-	132.4	115	https://v10-1.orthodb.org/?query=22221at4891	Formyl transferase, N-terminal
22230at4891	Complete	contig_7	442415	443875	+	264.6	259	https://v10-1.orthodb.org/?query=22230at4891	DNA polymerase alpha/delta/epsilon, subunit B
22236at4891	Complete	contig_3	1009973	1008405	-	325.9	290	https://v10-1.orthodb.org/?query=22236at4891	Phosphodiesterase
22266at4891	Complete	contig_25	504665	505873	+	300.7	225	https://v10-1.orthodb.org/?query=22266at4891	Lariat debranching enzyme, C-terminal
